# Interface data for t = 4.999000
# Method: dalziel
0.0351162,0.5384895 0.0339906,0.5389541
0.0339906,0.5389541 0.0331801,0.5405496
0.0331801,0.5405496 0.0351162,0.5417382
0.0351162,0.5417382 0.0369581,0.5405496
0.0369581,0.5405496 0.0359209,0.5389541
0.0359209,0.5389541 0.0387469,0.5380002
0.0387469,0.5380002 0.0410468,0.5389541
0.0410468,0.5389541 0.0411189,0.5405496
0.0411189,0.5405496 0.0405363,0.5421577
0.0405363,0.5421577 0.0411128,0.5437783
0.0411128,0.5437783 0.0387469,0.5444127
0.0387469,0.5444127 0.0361281,0.5454114
0.0361281,0.5454114 0.0364852,0.5470572
0.0364852,0.5470572 0.0372271,0.5487155
0.0372271,0.5487155 0.0387469,0.5494786
0.0387469,0.5494786 0.0404099,0.5503863
0.0404099,0.5503863 0.0423649,0.5514690
0.0423649,0.5514690 0.0442513,0.5503863
0.0442513,0.5503863 0.0423649,0.5489386
0.0423649,0.5489386 0.0417233,0.5487155
0.0417233,0.5487155 0.0411581,0.5470572
0.0411581,0.5470572 0.0412136,0.5454114
0.0412136,0.5454114 0.0423649,0.5444621
0.0423649,0.5444621 0.0435051,0.5454114
0.0435051,0.5454114 0.0458119,0.5470572
0.0458119,0.5470572 0.0459705,0.5471098
0.0459705,0.5471098 0.0460532,0.5470572
0.0460532,0.5470572 0.0478308,0.5454114
0.0478308,0.5454114 0.0476364,0.5437783
0.0476364,0.5437783 0.0466937,0.5421577
0.0466937,0.5421577 0.0459705,0.5412842
0.0459705,0.5412842 0.0450283,0.5405496
0.0450283,0.5405496 0.0459705,0.5393500
0.0459705,0.5393500 0.0474484,0.5389541
0.0474484,0.5389541 0.0495634,0.5387041
0.0495634,0.5387041 0.0506820,0.5373712
0.0506820,0.5373712 0.0502486,0.5358009
0.0502486,0.5358009 0.0495634,0.5353204
0.0495634,0.5353204 0.0459705,0.5348464
0.0459705,0.5348464 0.0423649,0.5357758
0.0423649,0.5357758 0.0387469,0.5343117
0.0387469,0.5343117 0.0385871,0.5342431
0.0385871,0.5342431 0.0370195,0.5326979
0.0370195,0.5326979 0.0369833,0.5311652
0.0369833,0.5311652 0.0368801,0.5296451
0.0368801,0.5296451 0.0387469,0.5286963
0.0387469,0.5286963 0.0405835,0.5281376
0.0405835,0.5281376 0.0423649,0.5275941
0.0423649,0.5275941 0.0459705,0.5276291
0.0459705,0.5276291 0.0472616,0.5281376
0.0472616,0.5281376 0.0476956,0.5296451
0.0476956,0.5296451 0.0495634,0.5307470
0.0495634,0.5307470 0.0514189,0.5296451
0.0514189,0.5296451 0.0513883,0.5281376
0.0513883,0.5281376 0.0513214,0.5266426
0.0513214,0.5266426 0.0517055,0.5251602
0.0517055,0.5251602 0.0520047,0.5236903
0.0520047,0.5236903 0.0521729,0.5222330
0.0521729,0.5222330 0.0524633,0.5207883
0.0524633,0.5207883 0.0531438,0.5202890
0.0531438,0.5202890 0.0540996,0.5193562
0.0540996,0.5193562 0.0550986,0.5179366
0.0550986,0.5179366 0.0556000,0.5165295
0.0556000,0.5165295 0.0559964,0.5151351
0.0559964,0.5151351 0.0559092,0.5137531
0.0559092,0.5137531 0.0561822,0.5123838
0.0561822,0.5123838 0.0563385,0.5110270
0.0563385,0.5110270 0.0567117,0.5108472
0.0567117,0.5108472 0.0582432,0.5096828
0.0582432,0.5096828 0.0584540,0.5083511
0.0584540,0.5083511 0.0585041,0.5070320
0.0585041,0.5070320 0.0594780,0.5057255
0.0594780,0.5057255 0.0600176,0.5044315
0.0600176,0.5044315 0.0588944,0.5031501
0.0588944,0.5031501 0.0589324,0.5018813
0.0589324,0.5018813 0.0585930,0.5006250
0.0585930,0.5006250 0.0602670,0.4998642
0.0602670,0.4998642 0.0615042,0.4993750
0.0615042,0.4993750 0.0602670,0.4989362
0.0602670,0.4989362 0.0567117,0.4988306
0.0567117,0.4988306 0.0558682,0.4981187
0.0558682,0.4981187 0.0557317,0.4968499
0.0557317,0.4968499 0.0567117,0.4965311
0.0567117,0.4965311 0.0583928,0.4955685
0.0583928,0.4955685 0.0567117,0.4949423
0.0567117,0.4949423 0.0533710,0.4942745
0.0533710,0.4942745 0.0540926,0.4929680
0.0540926,0.4929680 0.0531438,0.4926181
0.0531438,0.4926181 0.0514208,0.4929680
0.0514208,0.4929680 0.0495634,0.4938575
0.0495634,0.4938575 0.0485571,0.4929680
0.0485571,0.4929680 0.0485392,0.4916489
0.0485392,0.4916489 0.0484187,0.4903172
0.0484187,0.4903172 0.0480719,0.4889730
0.0480719,0.4889730 0.0481225,0.4876162
0.0481225,0.4876162 0.0485247,0.4862469
0.0485247,0.4862469 0.0479225,0.4848649
0.0479225,0.4848649 0.0478409,0.4834705
0.0478409,0.4834705 0.0486416,0.4820634
0.0486416,0.4820634 0.0485622,0.4806438
0.0485622,0.4806438 0.0485146,0.4792117
0.0485146,0.4792117 0.0486989,0.4777670
0.0486989,0.4777670 0.0486954,0.4763097
0.0486954,0.4763097 0.0495634,0.4758024
0.0495634,0.4758024 0.0531438,0.4761813
0.0531438,0.4761813 0.0533493,0.4763097
0.0533493,0.4763097 0.0540087,0.4777670
0.0540087,0.4777670 0.0531438,0.4779444
0.0531438,0.4779444 0.0512937,0.4792117
0.0512937,0.4792117 0.0502385,0.4806438
0.0502385,0.4806438 0.0502224,0.4820634
0.0502224,0.4820634 0.0531438,0.4828211
0.0531438,0.4828211 0.0550017,0.4834705
0.0550017,0.4834705 0.0549900,0.4848649
0.0549900,0.4848649 0.0551228,0.4862469
0.0551228,0.4862469 0.0567117,0.4868100
0.0567117,0.4868100 0.0584765,0.4876162
0.0584765,0.4876162 0.0602670,0.4884890
0.0602670,0.4884890 0.0615294,0.4889730
0.0615294,0.4889730 0.0615358,0.4903172
0.0615358,0.4903172 0.0638097,0.4909818
0.0638097,0.4909818 0.0659271,0.4916489
0.0659271,0.4916489 0.0638097,0.4923505
0.0638097,0.4923505 0.0620584,0.4929680
0.0620584,0.4929680 0.0638097,0.4935798
0.0638097,0.4935798 0.0662521,0.4942745
0.0662521,0.4942745 0.0673398,0.4951327
0.0673398,0.4951327 0.0679880,0.4955685
0.0679880,0.4955685 0.0697415,0.4968499
0.0697415,0.4968499 0.0708574,0.4976132
0.0708574,0.4976132 0.0716822,0.4981187
0.0716822,0.4981187 0.0729587,0.4993750
0.0729587,0.4993750 0.0727043,0.5006250
0.0727043,0.5006250 0.0726231,0.5018813
0.0726231,0.5018813 0.0743624,0.5028620
0.0743624,0.5028620 0.0754182,0.5031501
0.0754182,0.5031501 0.0743624,0.5034489
0.0743624,0.5034489 0.0726469,0.5044315
0.0726469,0.5044315 0.0743624,0.5050827
0.0743624,0.5050827 0.0761049,0.5057255
0.0761049,0.5057255 0.0769539,0.5070320
0.0769539,0.5070320 0.0765179,0.5083511
0.0765179,0.5083511 0.0769407,0.5096828
0.0769407,0.5096828 0.0760269,0.5110270
0.0760269,0.5110270 0.0767826,0.5123838
0.0767826,0.5123838 0.0761759,0.5137531
0.0761759,0.5137531 0.0756595,0.5151351
0.0756595,0.5151351 0.0761656,0.5165295
0.0761656,0.5165295 0.0762981,0.5179366
0.0762981,0.5179366 0.0763372,0.5193562
0.0763372,0.5193562 0.0761704,0.5207883
0.0761704,0.5207883 0.0761162,0.5222330
0.0761162,0.5222330 0.0778549,0.5235503
0.0778549,0.5235503 0.0797092,0.5222330
0.0797092,0.5222330 0.0796765,0.5207883
0.0796765,0.5207883 0.0794653,0.5193562
0.0794653,0.5193562 0.0794895,0.5179366
0.0794895,0.5179366 0.0796160,0.5165295
0.0796160,0.5165295 0.0788236,0.5151351
0.0788236,0.5151351 0.0788165,0.5137531
0.0788165,0.5137531 0.0788104,0.5123838
0.0788104,0.5123838 0.0786854,0.5110270
0.0786854,0.5110270 0.0786550,0.5096828
0.0786550,0.5096828 0.0793547,0.5083511
0.0793547,0.5083511 0.0787300,0.5070320
0.0787300,0.5070320 0.0813348,0.5062319
0.0813348,0.5062319 0.0827731,0.5057255
0.0827731,0.5057255 0.0848021,0.5045650
0.0848021,0.5045650 0.0864301,0.5057255
0.0864301,0.5057255 0.0882569,0.5069918
0.0882569,0.5069918 0.0883680,0.5070320
0.0883680,0.5070320 0.0916991,0.5078486
0.0916991,0.5078486 0.0932313,0.5083511
0.0932313,0.5083511 0.0925773,0.5096828
0.0925773,0.5096828 0.0951288,0.5104662
0.0951288,0.5104662 0.0967627,0.5110270
0.0967627,0.5110270 0.0960096,0.5123838
0.0960096,0.5123838 0.0985459,0.5131013
0.0985459,0.5131013 0.1001664,0.5137531
0.1001664,0.5137531 0.1008291,0.5151351
0.1008291,0.5151351 0.1019504,0.5158276
0.1019504,0.5158276 0.1030774,0.5165295
0.1030774,0.5165295 0.1053423,0.5175199
0.1053423,0.5175199 0.1073196,0.5165295
0.1073196,0.5165295 0.1073249,0.5151351
0.1073249,0.5151351 0.1087217,0.5140919
0.1087217,0.5140919 0.1101134,0.5151351
0.1101134,0.5151351 0.1116779,0.5165295
0.1116779,0.5165295 0.1120886,0.5166557
0.1120886,0.5166557 0.1123895,0.5165295
0.1123895,0.5165295 0.1153174,0.5151351
0.1153174,0.5151351 0.1153879,0.5137531
0.1153879,0.5137531 0.1143803,0.5123838
0.1143803,0.5123838 0.1140803,0.5110270
0.1140803,0.5110270 0.1120886,0.5098249
0.1120886,0.5098249 0.1099876,0.5110270
0.1099876,0.5110270 0.1097694,0.5123838
0.1097694,0.5123838 0.1087217,0.5132928
0.1087217,0.5132928 0.1070532,0.5123838
0.1070532,0.5123838 0.1053423,0.5112914
0.1053423,0.5112914 0.1049799,0.5110270
0.1049799,0.5110270 0.1027820,0.5096828
0.1027820,0.5096828 0.1019504,0.5093517
0.1019504,0.5093517 0.0985459,0.5089743
0.0985459,0.5089743 0.0969224,0.5083511
0.0969224,0.5083511 0.0951288,0.5076603
0.0951288,0.5076603 0.0937247,0.5070320
0.0937247,0.5070320 0.0932906,0.5057255
0.0932906,0.5057255 0.0916991,0.5049136
0.0916991,0.5049136 0.0907410,0.5044315
0.0907410,0.5044315 0.0910517,0.5031501
0.0910517,0.5031501 0.0909102,0.5018813
0.0909102,0.5018813 0.0904482,0.5006250
0.0904482,0.5006250 0.0916991,0.5002269
0.0916991,0.5002269 0.0951288,0.5001832
0.0951288,0.5001832 0.0965665,0.5006250
0.0965665,0.5006250 0.0985459,0.5014259
0.0985459,0.5014259 0.0995661,0.5018813
0.0995661,0.5018813 0.1003615,0.5031501
0.1003615,0.5031501 0.1012840,0.5044315
0.1012840,0.5044315 0.1019504,0.5046852
0.1019504,0.5046852 0.1036244,0.5057255
0.1036244,0.5057255 0.1048889,0.5070320
0.1048889,0.5070320 0.1053423,0.5072562
0.1053423,0.5072562 0.1058334,0.5070320
0.1058334,0.5070320 0.1071351,0.5057255
0.1071351,0.5057255 0.1087217,0.5048946
0.1087217,0.5048946 0.1106163,0.5057255
0.1106163,0.5057255 0.1120886,0.5062968
0.1120886,0.5062968 0.1154428,0.5066714
0.1154428,0.5066714 0.1164380,0.5070320
0.1164380,0.5070320 0.1167661,0.5083511
0.1167661,0.5083511 0.1162608,0.5096828
0.1162608,0.5096828 0.1167555,0.5110270
0.1167555,0.5110270 0.1165637,0.5123838
0.1165637,0.5123838 0.1154988,0.5137531
0.1154988,0.5137531 0.1155683,0.5151351
0.1155683,0.5151351 0.1187845,0.5159934
0.1187845,0.5159934 0.1202408,0.5165295
0.1202408,0.5165295 0.1204755,0.5179366
0.1204755,0.5179366 0.1221137,0.5187320
0.1221137,0.5187320 0.1236584,0.5193562
0.1236584,0.5193562 0.1254303,0.5205118
0.1254303,0.5205118 0.1271197,0.5193562
0.1271197,0.5193562 0.1284600,0.5179366
0.1284600,0.5179366 0.1287343,0.5170270
0.1287343,0.5170270 0.1288897,0.5165295
0.1288897,0.5165295 0.1293349,0.5151351
0.1293349,0.5151351 0.1304009,0.5137531
0.1304009,0.5137531 0.1320258,0.5130186
0.1320258,0.5130186 0.1335256,0.5123838
0.1335256,0.5123838 0.1320258,0.5117212
0.1320258,0.5117212 0.1298251,0.5110270
0.1298251,0.5110270 0.1287343,0.5105973
0.1287343,0.5105973 0.1256368,0.5096828
0.1256368,0.5096828 0.1254303,0.5095773
0.1254303,0.5095773 0.1240160,0.5083511
0.1240160,0.5083511 0.1240711,0.5070320
0.1240711,0.5070320 0.1254303,0.5067195
0.1254303,0.5067195 0.1264835,0.5070320
0.1264835,0.5070320 0.1287343,0.5075831
0.1287343,0.5075831 0.1301168,0.5070320
0.1301168,0.5070320 0.1287343,0.5063068
0.1287343,0.5063068 0.1275779,0.5057255
0.1275779,0.5057255 0.1277388,0.5044315
0.1277388,0.5044315 0.1279469,0.5031501
0.1279469,0.5031501 0.1277953,0.5018813
0.1277953,0.5018813 0.1287343,0.5014466
0.1287343,0.5014466 0.1320258,0.5013367
0.1320258,0.5013367 0.1353046,0.5014299
0.1353046,0.5014299 0.1369617,0.5006250
0.1369617,0.5006250 0.1369427,0.4993750
0.1369427,0.4993750 0.1385710,0.4984102
0.1385710,0.4984102 0.1393202,0.4981187
0.1393202,0.4981187 0.1398866,0.4968499
0.1398866,0.4968499 0.1385710,0.4963317
0.1385710,0.4963317 0.1371993,0.4968499
0.1371993,0.4968499 0.1374385,0.4981187
0.1374385,0.4981187 0.1353046,0.4985727
0.1353046,0.4985727 0.1320258,0.4986193
0.1320258,0.4986193 0.1300564,0.4993750
0.1300564,0.4993750 0.1287343,0.4999972
0.1287343,0.4999972 0.1254303,0.5003974
0.1254303,0.5003974 0.1237833,0.4993750
0.1237833,0.4993750 0.1242532,0.4981187
0.1242532,0.4981187 0.1245535,0.4968499
0.1245535,0.4968499 0.1242986,0.4955685
0.1242986,0.4955685 0.1248315,0.4942745
0.1248315,0.4942745 0.1234146,0.4929680
0.1234146,0.4929680 0.1221137,0.4926424
0.1221137,0.4926424 0.1187845,0.4923576
0.1187845,0.4923576 0.1177149,0.4916489
0.1177149,0.4916489 0.1176900,0.4903172
0.1176900,0.4903172 0.1174797,0.4889730
0.1174797,0.4889730 0.1173335,0.4876162
0.1173335,0.4876162 0.1178920,0.4862469
0.1178920,0.4862469 0.1187845,0.4858651
0.1187845,0.4858651 0.1204104,0.4848649
0.1204104,0.4848649 0.1201349,0.4834705
0.1201349,0.4834705 0.1221137,0.4822937
0.1221137,0.4822937 0.1254303,0.4821876
0.1254303,0.4821876 0.1257984,0.4820634
0.1257984,0.4820634 0.1287343,0.4808384
0.1287343,0.4808384 0.1290937,0.4806438
0.1290937,0.4806438 0.1305247,0.4792117
0.1305247,0.4792117 0.1320258,0.4779884
0.1320258,0.4779884 0.1324959,0.4777670
0.1324959,0.4777670 0.1339862,0.4763097
0.1339862,0.4763097 0.1353046,0.4758554
0.1353046,0.4758554 0.1385710,0.4756060
0.1385710,0.4756060 0.1418247,0.4756575
0.1418247,0.4756575 0.1450660,0.4758090
0.1450660,0.4758090 0.1461657,0.4763097
0.1461657,0.4763097 0.1476256,0.4777670
0.1476256,0.4777670 0.1482946,0.4781223
0.1482946,0.4781223 0.1497152,0.4792117
0.1497152,0.4792117 0.1501860,0.4806438
0.1501860,0.4806438 0.1509092,0.4820634
0.1509092,0.4820634 0.1514236,0.4834705
0.1514236,0.4834705 0.1515107,0.4836881
0.1515107,0.4836881 0.1519297,0.4848649
0.1519297,0.4848649 0.1520084,0.4862469
0.1520084,0.4862469 0.1518552,0.4876162
0.1518552,0.4876162 0.1515239,0.4889730
0.1515239,0.4889730 0.1515107,0.4890094
0.1515107,0.4890094 0.1510948,0.4903172
0.1510948,0.4903172 0.1482946,0.4910465
0.1482946,0.4910465 0.1466566,0.4903172
0.1466566,0.4903172 0.1464176,0.4889730
0.1464176,0.4889730 0.1450660,0.4884050
0.1450660,0.4884050 0.1437090,0.4889730
0.1437090,0.4889730 0.1433908,0.4903172
0.1433908,0.4903172 0.1437799,0.4916489
0.1437799,0.4916489 0.1438645,0.4929680
0.1438645,0.4929680 0.1445031,0.4942745
0.1445031,0.4942745 0.1450660,0.4944992
0.1450660,0.4944992 0.1473151,0.4955685
0.1473151,0.4955685 0.1482946,0.4959605
0.1482946,0.4959605 0.1500047,0.4968499
0.1500047,0.4968499 0.1515107,0.4974402
0.1515107,0.4974402 0.1531243,0.4981187
0.1531243,0.4981187 0.1538988,0.4993750
0.1538988,0.4993750 0.1540504,0.5006250
0.1540504,0.5006250 0.1547097,0.5018813
0.1547097,0.5018813 0.1535896,0.5031501
0.1535896,0.5031501 0.1531165,0.5044315
0.1531165,0.5044315 0.1547142,0.5053496
0.1547142,0.5053496 0.1556542,0.5057255
0.1556542,0.5057255 0.1571252,0.5070320
0.1571252,0.5070320 0.1573858,0.5083511
0.1573858,0.5083511 0.1579051,0.5086919
0.1579051,0.5086919 0.1588756,0.5083511
0.1588756,0.5083511 0.1587946,0.5070320
0.1587946,0.5070320 0.1602016,0.5057255
0.1602016,0.5057255 0.1610835,0.5053355
0.1610835,0.5053355 0.1642494,0.5057043
0.1642494,0.5057043 0.1643051,0.5057255
0.1643051,0.5057255 0.1643925,0.5070320
0.1643925,0.5070320 0.1642494,0.5071986
0.1642494,0.5071986 0.1629057,0.5083511
0.1629057,0.5083511 0.1642494,0.5092476
0.1642494,0.5092476 0.1646802,0.5096828
0.1646802,0.5096828 0.1657480,0.5110270
0.1657480,0.5110270 0.1663144,0.5123838
0.1663144,0.5123838 0.1660484,0.5137531
0.1660484,0.5137531 0.1642494,0.5142706
0.1642494,0.5142706 0.1615983,0.5137531
0.1615983,0.5137531 0.1610835,0.5134550
0.1610835,0.5134550 0.1608306,0.5137531
0.1608306,0.5137531 0.1602944,0.5151351
0.1602944,0.5151351 0.1595114,0.5165295
0.1595114,0.5165295 0.1608171,0.5179366
0.1608171,0.5179366 0.1579051,0.5186583
0.1579051,0.5186583 0.1563364,0.5193562
0.1563364,0.5193562 0.1579051,0.5205949
0.1579051,0.5205949 0.1600619,0.5193562
0.1600619,0.5193562 0.1610835,0.5181729
0.1610835,0.5181729 0.1620836,0.5193562
0.1620836,0.5193562 0.1642494,0.5203670
0.1642494,0.5203670 0.1651718,0.5207883
0.1651718,0.5207883 0.1664963,0.5222330
0.1664963,0.5222330 0.1674026,0.5226102
0.1674026,0.5226102 0.1694275,0.5236903
0.1694275,0.5236903 0.1705433,0.5249808
0.1705433,0.5249808 0.1729322,0.5236903
0.1729322,0.5236903 0.1736715,0.5233983
0.1736715,0.5233983 0.1748133,0.5222330
0.1748133,0.5222330 0.1752224,0.5207883
0.1752224,0.5207883 0.1759625,0.5193562
0.1759625,0.5193562 0.1767871,0.5189869
0.1767871,0.5189869 0.1783787,0.5179366
0.1783787,0.5179366 0.1787162,0.5165295
0.1787162,0.5165295 0.1787722,0.5151351
0.1787722,0.5151351 0.1798901,0.5139325
0.1798901,0.5139325 0.1801285,0.5137531
0.1801285,0.5137531 0.1798901,0.5135314
0.1798901,0.5135314 0.1789490,0.5123838
0.1789490,0.5123838 0.1788190,0.5110270
0.1788190,0.5110270 0.1798901,0.5104293
0.1798901,0.5104293 0.1809826,0.5096828
0.1809826,0.5096828 0.1815467,0.5083511
0.1815467,0.5083511 0.1798901,0.5074673
0.1798901,0.5074673 0.1778338,0.5070320
0.1778338,0.5070320 0.1767871,0.5058996
0.1767871,0.5058996 0.1751837,0.5070320
0.1751837,0.5070320 0.1736715,0.5077604
0.1736715,0.5077604 0.1730748,0.5070320
0.1730748,0.5070320 0.1729829,0.5057255
0.1729829,0.5057255 0.1720277,0.5044315
0.1720277,0.5044315 0.1705433,0.5039676
0.1705433,0.5039676 0.1693165,0.5031501
0.1693165,0.5031501 0.1691885,0.5018813
0.1691885,0.5018813 0.1689496,0.5006250
0.1689496,0.5006250 0.1686474,0.4993750
0.1686474,0.4993750 0.1685874,0.4981187
0.1685874,0.4981187 0.1685800,0.4968499
0.1685800,0.4968499 0.1684658,0.4955685
0.1684658,0.4955685 0.1683064,0.4942745
0.1683064,0.4942745 0.1682146,0.4929680
0.1682146,0.4929680 0.1684684,0.4916489
0.1684684,0.4916489 0.1687701,0.4903172
0.1687701,0.4903172 0.1674026,0.4891241
0.1674026,0.4891241 0.1671222,0.4889730
0.1671222,0.4889730 0.1671015,0.4876162
0.1671015,0.4876162 0.1669358,0.4862469
0.1669358,0.4862469 0.1668723,0.4848649
0.1668723,0.4848649 0.1669506,0.4834705
0.1669506,0.4834705 0.1673085,0.4820634
0.1673085,0.4820634 0.1674026,0.4818741
0.1674026,0.4818741 0.1679263,0.4806438
0.1679263,0.4806438 0.1683849,0.4792117
0.1683849,0.4792117 0.1688225,0.4777670
0.1688225,0.4777670 0.1692195,0.4763097
0.1692195,0.4763097 0.1704233,0.4748398
0.1704233,0.4748398 0.1705433,0.4747469
0.1705433,0.4747469 0.1717095,0.4733574
0.1717095,0.4733574 0.1726648,0.4718624
0.1726648,0.4718624 0.1736715,0.4712727
0.1736715,0.4712727 0.1749950,0.4703549
0.1749950,0.4703549 0.1767871,0.4689389
0.1767871,0.4689389 0.1770237,0.4688348
0.1770237,0.4688348 0.1798901,0.4675551
0.1798901,0.4675551 0.1829805,0.4676734
0.1829805,0.4676734 0.1860584,0.4686143
0.1860584,0.4686143 0.1865796,0.4688348
0.1865796,0.4688348 0.1879415,0.4703549
0.1879415,0.4703549 0.1876881,0.4718624
0.1876881,0.4718624 0.1877059,0.4733574
0.1877059,0.4733574 0.1881731,0.4748398
